Machine_ID,Temperature,Run_Time,Downtime_Flag
Machine_13,23.20873531,0.243148417,1
Machine_92,89.36251969,15.26630511,1
Machine_58,66.29403269,21.91888674,0
Machine_20,55.08923354,14.70176324,0
Machine_92,78.02061283,20.96876624,0
Machine_72,58.93351531,17.37535333,0
Machine_61,89.87385905,2.893401994,1
Machine_39,92.05614912,21.65887937,1
Machine_1,53.73767415,1.594652265,1
Machine_3,42.14622378,12.81521934,0
Machine_77,67.38802629,3.411290971,0
Machine_92,92.98906765,0.280958658,1
Machine_62,36.85297512,10.12882224,0
Machine_63,69.83732669,7.080976984,0
Machine_25,70.52481761,11.66401185,0
Machine_56,78.64904179,13.85279728,0
Machine_33,30.52541481,1.049737735,1
Machine_38,77.26599717,2.952079083,0
Machine_6,92.72260165,13.40741751,1
Machine_58,34.37464871,8.236016476,0
Machine_44,39.00346599,17.5001637,0
Machine_45,97.71160752,15.65499957,1
Machine_32,34.47815622,20.29450471,0
Machine_45,88.35080747,16.61982784,1
Machine_61,59.38222852,10.31834586,0
Machine_47,39.77848595,16.15119894,0
Machine_21,89.6599921,6.609148182,1
Machine_80,55.6244204,7.351523971,0
Machine_85,61.18538831,18.93564384,0
Machine_75,48.73866955,10.71406839,0
Machine_36,67.43606811,19.16112817,0
Machine_99,33.08190981,19.73813697,0
Machine_19,51.28652293,20.5814961,0
Machine_20,97.55298579,21.99924566,1
Machine_57,40.65067462,10.34364529,0
Machine_18,72.53893316,7.65280364,0
Machine_47,46.01520514,13.97276992,0
Machine_49,81.87785005,8.908138163,1
Machine_14,30.46989286,14.42578,0
Machine_15,97.58568361,16.9340607,1
Machine_31,56.30316331,16.52172044,0
Machine_1,38.88403707,8.989269288,0
Machine_54,25.87973979,4.004644841,0
Machine_3,33.58063241,10.33270412,0
Machine_16,61.58191588,3.422259458,0
Machine_87,46.96025411,21.36232884,0
Machine_57,86.31066927,8.301059058,1
Machine_75,54.47100189,3.707033933,0
Machine_12,39.89714181,0.610746238,1
Machine_74,69.37159893,15.49973727,0
Machine_96,76.54217735,15.28565562,0
Machine_16,33.36335263,8.174499998,0
Machine_72,33.4095373,1.721085332,1
Machine_76,22.93371415,9.831093477,0
Machine_24,78.91216121,7.469219882,0
Machine_28,73.10436221,16.25089535,0
Machine_8,57.97047006,14.53870199,0
Machine_92,87.53363592,8.750249477,1
Machine_36,84.45361224,5.229421302,1
Machine_90,66.82834915,23.71286319,0
Machine_8,89.46170244,10.89603891,1
Machine_58,36.4672968,16.51858166,0
Machine_60,28.95356955,3.373271222,0
Machine_50,41.57996892,11.65415279,0
Machine_28,24.56694849,0.660881277,1
Machine_92,62.49356224,12.13092283,0
Machine_41,94.92845538,23.13641777,1
Machine_100,23.14748325,9.220961112,0
Machine_64,29.76879312,0.935904302,1
Machine_27,56.17592226,0.742938982,1
Machine_63,94.7100014,9.311682239,1
Machine_17,45.2924884,3.840598475,0
Machine_73,60.5787847,0.560450312,1
Machine_33,23.32582872,18.14912673,0
Machine_84,31.86745608,11.00455221,0
Machine_77,98.93040984,6.941874527,1
Machine_92,97.20949571,21.60199639,1
Machine_29,20.39519847,2.787335045,0
Machine_13,96.14494283,22.94205189,1
Machine_46,71.12959503,7.535201217,0
Machine_35,89.43346356,21.32168814,1
Machine_6,56.37918845,14.47062904,0
Machine_82,61.24768229,19.84097663,0
Machine_69,59.10772642,23.61631592,0
Machine_47,73.3491406,6.921730508,0
Machine_25,31.17210038,23.06725165,0
Machine_66,22.39788719,9.347565478,0
Machine_10,44.63439533,9.252285714,0
Machine_56,76.37446102,8.169290502,0
Machine_30,36.14827617,12.99378258,0
Machine_5,73.87459467,3.699481036,0
Machine_33,97.59296369,13.28907565,1
Machine_65,27.51205726,13.0009155,0
Machine_18,73.80816946,18.2856435,0
Machine_96,55.50001754,20.00759909,0
Machine_49,89.45138035,10.57059241,1
Machine_11,34.17198316,7.255997984,0
Machine_85,75.41007618,6.224037536,0
Machine_26,87.04922317,4.670972081,1
Machine_63,95.56913756,1.383541973,1
Machine_89,74.65984226,8.218751492,0
Machine_86,59.77398112,6.485944611,0
Machine_59,69.42777922,23.19401726,0
Machine_27,89.51239876,13.38501183,1
Machine_49,65.64877973,8.334648937,0
Machine_77,22.43096478,13.93122242,0
Machine_33,94.47589564,3.340720832,1
Machine_98,75.16214008,10.65704998,0
Machine_99,74.12107086,15.02962371,0
Machine_1,37.25401219,11.73354796,0
Machine_21,72.71083762,9.642691216,0
Machine_55,51.50915245,23.85236133,0
Machine_6,72.09863816,21.12755429,0
Machine_92,28.52744242,14.961743,0
Machine_81,72.62762437,13.66505667,0
Machine_69,99.95309806,14.89585152,1
Machine_95,23.85696311,4.831490588,0
Machine_5,98.17393474,9.483305838,1
Machine_3,52.55263686,0.947028789,1
Machine_53,89.66027603,11.4131049,1
Machine_23,82.59083872,13.03259001,1
Machine_53,65.36130088,5.465993666,0
Machine_37,79.07593674,23.13669233,0
Machine_74,90.2812449,21.82691066,1
Machine_74,52.33122573,17.33143765,0
Machine_83,46.16265293,12.80127909,0
Machine_17,73.40747085,20.87925983,0
Machine_85,84.62767536,3.135656252,1
Machine_78,80.98281078,18.97223506,1
Machine_73,83.82509191,2.995699535,1
Machine_1,54.84666519,19.0610559,0
Machine_51,85.42673729,6.618421638,1
Machine_45,29.61672443,21.05017394,0
Machine_77,63.55912784,22.65701025,0
Machine_4,20.46069284,3.571103266,0
Machine_62,45.96686639,11.10421452,0
Machine_65,49.31692279,23.54369708,0
Machine_32,51.69381533,11.60177846,0
Machine_34,75.63737654,20.72514054,0
Machine_92,51.0846481,14.12955653,0
Machine_95,55.89548981,9.00791779,0
Machine_72,39.00353047,6.858805333,0
Machine_39,49.86014333,4.877354186,0
Machine_26,38.18157018,18.28315659,0
Machine_34,25.8556739,9.276972164,0
Machine_54,68.27588747,12.27061109,0
Machine_3,73.45702388,11.81581152,0
Machine_50,69.55922768,13.8546967,0
Machine_12,57.0795235,20.77385149,0
Machine_65,50.38286241,23.53774425,0
Machine_54,89.06669197,9.782021006,1
Machine_5,61.52654281,19.86045413,0
Machine_94,58.33455021,18.34866707,0
Machine_94,22.05136526,13.76469483,0
Machine_57,47.29982621,22.94513145,0
Machine_17,50.4156495,4.811388373,0
Machine_47,51.90582247,2.622341047,0
Machine_23,66.41378954,20.49508721,0
Machine_79,62.68820374,10.5395956,0
Machine_85,68.63240742,20.3272525,0
Machine_14,81.19066092,21.43416492,1
Machine_66,85.0388591,1.498982247,1
Machine_75,77.4498461,21.20315431,0
Machine_51,96.44189568,10.75965733,1
Machine_38,21.45860661,12.25037974,0
Machine_64,35.66223885,15.03822027,0
Machine_98,20.60503,22.23318256,0
Machine_38,71.79797713,0.458786266,1
Machine_50,91.84244392,11.44424324,1
Machine_98,39.47858373,16.50532902,0
Machine_82,94.16276358,17.34496698,1
Machine_30,24.82139122,16.62077836,0
Machine_79,94.75488214,3.226443106,1
Machine_91,48.12981498,7.185494121,0
Machine_51,28.11366628,8.60917261,0
Machine_63,58.86974073,19.30649298,0
Machine_98,40.54212542,6.690236938,0
Machine_52,42.78983216,5.056919133,0
Machine_38,44.58319719,22.97875246,0
Machine_97,84.24207183,0.212718843,1
Machine_88,63.13290213,23.94770054,0
Machine_79,44.90461593,16.24371117,0
Machine_30,68.82670266,19.88326319,0
Machine_51,77.29205394,7.070865512,0
Machine_81,41.80992006,0.343566664,1
Machine_5,53.08392812,17.70886845,0
Machine_29,29.75088747,20.01947033,0
Machine_4,34.49194796,17.77142717,0
Machine_10,74.48942832,3.428406895,0
Machine_56,34.51506782,18.08227013,0
Machine_17,62.01307069,18.45414677,0
Machine_74,76.72370094,15.80497238,0
Machine_17,28.55015385,18.38678239,0
Machine_84,65.38497757,20.30211455,0
Machine_88,40.5250227,14.72649874,0
Machine_69,97.03415002,2.126513135,1
Machine_34,58.68365174,11.70306743,0
Machine_6,84.47940398,1.863584032,1
Machine_53,64.01812337,9.781032745,0
Machine_66,23.47300263,9.770555739,0
Machine_77,70.65211005,1.584236259,1
Machine_43,96.11226738,8.371692815,1
Machine_75,68.12894561,2.663954371,0
Machine_23,85.53510875,19.39764504,1
Machine_55,90.73651707,22.74451262,1
Machine_80,38.24638176,1.735595406,1
Machine_95,36.96358719,22.92276498,0
Machine_75,68.87847911,12.54183838,0
Machine_16,52.88227758,7.189576271,0
Machine_8,87.18890423,1.844689807,1
Machine_4,92.00184987,12.01498243,1
Machine_4,48.27371034,19.06837307,0
Machine_56,38.94964472,16.97007545,0
Machine_25,82.44204122,1.205424275,1
Machine_67,41.98448284,1.749644049,1
Machine_96,85.80914548,9.668958783,1
Machine_67,53.89906029,7.086971857,0
Machine_27,73.40399194,5.577223753,0
Machine_93,27.64282511,6.744107974,0
Machine_32,69.90874597,19.28358584,0
Machine_50,56.1414143,22.30147329,0
Machine_61,66.92867705,9.722464669,0
Machine_51,33.44113662,21.74666405,0
Machine_19,78.9498996,7.71589683,0
Machine_21,89.0237662,11.43448767,1
Machine_5,37.33918401,5.424695948,0
Machine_82,27.65716444,15.37142501,0
Machine_92,21.89108688,23.49554676,0
Machine_42,71.35772004,14.48383431,0
Machine_61,68.56752289,8.587538019,0
Machine_22,63.73579302,15.5476187,0
Machine_21,38.55576769,2.950096283,0
Machine_70,51.27247967,21.32781793,0
Machine_1,67.55810681,12.07401482,0
Machine_5,59.74134871,10.78439381,0
Machine_12,99.02284162,14.06075492,1
Machine_90,30.9151802,14.99481271,0
Machine_46,75.61156432,1.722619349,1
Machine_34,52.34550145,16.38281331,0
Machine_49,54.25596919,5.806360328,0
Machine_78,77.40782125,17.13486318,0
Machine_90,75.39489211,19.74083507,0
Machine_45,99.3004795,19.29500418,1
Machine_27,30.27154316,13.26002322,0
Machine_73,28.32877195,12.48407742,0
Machine_26,77.94710537,3.429023072,0
Machine_47,66.27095336,18.60830761,0
Machine_86,41.93285332,6.513825131,0
Machine_56,26.35354952,11.92069015,0
Machine_94,26.85265997,6.82257823,0
Machine_63,91.53526997,3.211880712,1
Machine_48,35.34938598,15.10938473,0
Machine_61,45.86972497,1.303968836,1
Machine_81,38.13251218,17.96748562,0
Machine_26,48.39970447,7.622083086,0
Machine_36,25.55390742,0.003232632,1
Machine_1,61.52478327,12.26709934,0
Machine_8,25.40900509,1.124445805,1
Machine_99,84.02852063,6.628069388,1
Machine_52,38.69696655,16.9674357,0
Machine_79,63.20095317,1.504550919,1
Machine_47,90.406327,20.14412382,1
Machine_56,72.07018952,0.091678144,1
Machine_86,62.63662292,5.923772861,0
Machine_14,45.94670025,17.78169735,0
Machine_90,46.64015304,7.590483594,0
Machine_28,73.55895642,2.445417314,0
Machine_87,99.5311489,8.645614051,1
Machine_78,72.94713519,6.489438873,0
Machine_88,64.62267339,20.22508565,0
Machine_2,78.45204082,7.520350022,0
Machine_26,57.21644898,18.93437932,0
Machine_14,24.81138741,21.40493148,0
Machine_59,64.98374527,10.41161807,0
Machine_56,96.61002276,21.83863545,1
Machine_7,34.02423539,9.055633295,0
Machine_3,75.20039127,23.137882,0
Machine_23,36.07469509,2.142948589,0
Machine_18,62.86621476,16.4884624,0
Machine_38,27.73411597,11.85153697,0
Machine_99,56.0296749,9.303571331,0
Machine_15,80.49306631,15.18508509,1
Machine_64,47.80572194,16.8925702,0
Machine_89,73.19293796,0.104718472,1
Machine_28,83.63599686,4.00687413,1
Machine_74,94.17422556,17.11310522,1
Machine_39,38.77136655,15.99324993,0
Machine_57,51.94527326,23.18514012,0
Machine_17,32.19328107,18.26490697,0
Machine_86,99.39868017,22.81854499,1
Machine_90,94.16007743,16.86097204,1
Machine_44,63.19657042,7.153253007,0
Machine_25,87.36266355,2.528758134,1
Machine_17,61.67663818,18.76377272,0
Machine_13,69.88685504,15.45958132,0
Machine_84,27.12995457,1.156464297,1
Machine_25,80.42163364,8.641211182,1
Machine_68,30.21707869,22.96319557,0
Machine_10,86.08541042,12.0096275,1
Machine_67,82.56224701,10.38549926,1
Machine_18,76.69957582,10.98479052,0
Machine_100,22.89283044,5.013185376,0
Machine_86,44.25026848,8.848972101,0
